HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
5,,0.8|0.8|0.8|0.8,800,0|6|4|0|0,70,UK,300,,300,18198,,,true,,2,100,wheeled,PINZGAUER 718M THOR,2,,3500,4900,10500,14000,,300,60,60,192,,,150,,-0.05,AIR|MOT|SUP,1,SUP,,,,171.89,18873,,,,,,,,,,,,,123788,0,,8,0,360|75|-10,,80,turret,0,123789,0,,8,0,360|75|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,19|10|5|5,650,0|3|2|0|0,155,FR,300,,1700,17742,,,true,,1,70,tracked,LECLERC SXXI AZUR,3,,3500,4900,5600,14000,,20,80,80,20,,,110,,0.05,ARM,1,TNK,,,,229.18,17741,18279,,,,,,,,,,,,122663,0,true,40,0,360|25|-10,,40,turret,0,122664,0,true,40,0,360|25|-10,,40,turret,0,77674,1,true,300,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,2|1|1|1,600,16|14|10|8|6,15,URSS,300,,450,17806,true,,,true,2,65,tracked,BMP-1AM,2,,3500,4900,5600,14000,,20,80,80,,40,,110,,,ARM|MEC|SUP,1,VHC,,18539|17712,,171.89,17803,,,,,,,,,,,,,78237,0,true,68,0,360|25|-10,,80,turret,0,78238,0,true,68,0,360|25|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,2|1|1|1,650,0|12|8|0|0,25,UK,300,,350,18044,true,,,,2,80,tracked,FV102 STRIKER,1,,3500,4900,5600,14000,,40,60,60,114,,,110,,-0.1,AIR|ARM|MAR|MEC|MOT|SUP,1.5,VHC,,,19251,171.89,18058,18771,,,,,,,,,,,,79477,0,,10,0,5|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,2|2|1|1,500,0|5|0|0|0,110,CHI,300,,600,19143,true,true,,,1,65,tracked,#command ZSD-89 ACV,0,,3500,4900,5600,14000,,40,80,80,,402,,110,,,ARM|MAR|MEC|SUP,1,LOG,,,,114.59,,17967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,0.4|0.4|0.4|0.4,,0|0|0|4|3,40,URSS,300,,,18861,,,,,2,45,foot,SPETSNAZ GRU #reco2,4,,3500,4900,5600,14000,,80,170,170,,723,,,,-0.2,AIR|MOT,2.5,REC,Elite,,19102|17859|17863|17865|17866|18615|19408|19410,,,,,,,,,,,,,,,107467,0,true,160,0,,,,infantry,0,107465,0,true,160,0,,,,infantry,0,121430,1,,6,1,,,,infantry,1,121426,2,true,250,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,4|2|1|1,480,24|20|16|12|8,15,US,300,,700,18272,true,,,true,2,100,wheeled,ACV M2 RWS,1,,3500,4900,5600,14000,,40,80,80,229,,,150,,,MAR,1,VHC,,19097|17786|18831|19092|18254|19096|18253|19094,19251,171.89,,18184,,,,,,,,,,,,121712,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,,0.4|0.4|0.4|0.4,,0|0|0|5|4,25,UK,300,,,19078,,,,,2,45,foot,RM VANGUARD #reco2,4,,3500,4900,5600,14000,,40,170,170,811,,,,,-0.2,AIR|MAR,2.5,REC,Elite,,18655|17783|18060|18342|18826|18768|18045|19373|19463|19375,,,,,,,,,,,,,,,123651,0,true,160,0,,,,infantry,0,123653,0,true,160,0,,,,infantry,0,80464,1,,8,1,,,,infantry,1,120760,2,true,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
6,,0.8|0.8|0.8|0.8,680,0|6|0|0|0,105,NK,300,,300,19394,,true,,,1,290,heli,#command AS.350,0,4900,3500,5600,5600,14000,,80,80,80,,476,,,,-0.2,AIR|MOT|SUP,2.5,LOG,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
10,,2|2|1|1,480,32|24|20|16|12,5,RFA,300,,360,18358,true,,,true,7,65,tracked,M113G3,1,,3500,4900,5600,14000,,20,60,60,291,,,110,,,ARM|MEC|SUP,1,VHC,,18177|18642|18893|18178|18090|18687|17911|18129,,171.89,,,,,,,,,,,,,,79001,0,true,200,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974
10,,2|2|1|0.8,600,0|6|4|0|0,30,FIN,300,,500,18985,true,,,,2,65,tracked,CMT,3,,3500,4900,5600,14000,,10,45,40,1173,851,true,110,,,AIR|ARM|MEC|MOT|SUP,1,SUP,,,,171.89,,,,,,,,,,,,,,78771,0,,110,0,15|75|,,30,turret,0,78772,0,,220,0,15|75|,,30,turret,0,124096,1,true,50,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
,,,,,,,,,,,,,,,,,,FOB,,,,,,,,,,,793,795,,,,,,,LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,0.8|0.8|0.8|0.8,900,0|4|3|0|0,90,CHI,300,,1200,19513,,,true,,1,300,heli,Z-9WA #reco2,1,4900,3500,5600,7000,14000,,170,170,170,,523,,,,,AIR|MAR|MOT,1,REC,,,,,19512,19518,50,,,,,,,,,,,87031,0,true,8,0,90|60|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
4,,0.8|0.8|0.8|0.8,680,0|12|8|0|0,30,CHI,300,,300,19398,,,,,2,290,heli,Z-11WA,1,4900,3500,5600,5600,14000,,80,60,60,,479,,,,-0.1,AIR|ARM|MEC|MOT,1,HEL,,,,,,19480,75,,,,,,,,,,,121963,1,true,14,0,20|20|-15,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
2,,0.4|0.4|0.4|0.4,,0|0|6|4|0,25,FIN,360,,,18658,,,true,,2,37.5,foot,NISHAANACHEE #reco2,4,,3500,4900,5600,14000,,40,170,170,1396,228,true,,,-0.25,AIR|ARM|MEC|MOT|SUP,3,REC,Shock,,19175|19150|19485|19433|19411,,,,,,,,,,,,,,,124060,0,true,24,0,,,,infantry,0,124062,0,true,24,0,,,,infantry,0,83199,2,,50,1,,,,infantry,2,83200,2,,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
15,,0.4|0.4|0.4|0.4,,32|24|0|0|0,10,DAN,330,,,18738,,,true,,1,30,foot,BASIJI,4,,3500,4900,5600,14000,,40,80,80,,232,,,,-0.15,MEC|MOT|SUP,2,INF,Militia,,18797,,,18644,,,,,,,,,,,,79845,0,true,90,0,,,,infantry,0,79846,0,true,90,0,,,,infantry,0,79847,1,,6,1,,,,infantry,1,83530,2,true,6,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,0.4|0.4|0.4|0.4,,0|12|8|0|0,15,NK,300,,,18820,,,,,2,30,foot,GONGBYŎNG,3,,3500,4900,5600,14000,,40,80,80,,258,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,2,INF,Regular,,17871|17875|17864|17879|17878|18193|19129|19128|19130|17821|19445,,,,,,,,,,,,,,,82021,0,true,80,0,,,,infantry,0,78942,0,true,80,0,,,,infantry,0,79332,1,true,80,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,1|1|1|1,600,0|16|12|0|0,15,FR,300,,120,18394,true,,,,2,95,wheeled,VBL ERYX,3,,3500,4900,5600,14000,,40,60,60,321,,,150,,-0.1,AIR|MAR|MOT|SUP,1,VHC,,,19251,171.89,,18395,,,,,,,,,,,,78795,0,,6,0,360|25|-10,,40,turret,0,78796,0,,6,0,360|25|-10,,40,turret,1,77717,1,true,100,1,180|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963
6,,0.8|0.8|0.8|0.8,600,0|6|0|0|0,120,CHI,300,,1000,19427,,true,,,1,350,heli,#command Z-20 CP,1,4900,3500,5600,5600,14000,,80,80,80,,645,,,,,AIR|MOT|SUP,2.5,LOG,,,,,,,50,,,,,,,,,,,122295,0,true,96,0,360|45|-30,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,0.4|0.4|0.4|0.4,,0|0|0|4|3,40,CHI,300,,,17933,,,,,2,45,foot,LÌ JIÀN #reco2,4,,3500,4900,5600,14000,,80,170,170,,624,,,,-0.2,AIR|MAR|MEC|MOT,2.5,REC,Elite,,18817|19142|17860|17855|19009|19519|19517,,,,,,,,,,,,,,,121609,0,true,160,0,,,,infantry,0,121611,0,true,160,0,,,,infantry,0,121615,1,,120,1,,,,infantry,1,121613,1,true,120,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,16|7|4|3,500,0|8|6|0|0,90,DAN,300,,1450,18240,,,true,,2,70,tracked,ZOLFAQAR 3,4,,3500,4900,5600,14000,,20,80,80,,165,,110,,,ARM|MEC|SUP,1,TNK,,,,286.48,18238,,,,,,,,,,,,,80509,0,true,28,0,360|25|-10,,40,turret,0,80510,0,true,28,0,360|25|-10,,40,turret,0,122013,1,true,100,1,360|45|-10,,150,turret,1,122473,2,true,440,2,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
200,,3|2|2|1,,0|2|0|0|1,250,JAP,2400,-0.2,,19247,,true,,,1,562.5,sailing,#command HATSUYUKI,6,,4900,4900,10500,14000,,120,120,220,570,,,,deepSea,0.15,AIR|ARM|MAR|MEC|MOT|SUP,0.1,NAV,,,,,,,,,,,,,,,,,,85457,0,true,640,0,315|75|-10,,100,turret,0,85478,1,true,8,1,60|75|-10,,80,turret,1,85478,4,true,8,2,60|75|-10,,80,turret,1,85459,2,true,16,3,315|90|-10,,360,turret,2,85460,3,true,400,4,200|75|-10,-70,360,turret,-1,85460,5,true,400,5,200|75|-10,70,360,turret,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,,0.8|0.8|0.8|0.8,500,0|2|0|1|0,120,US,300,,1000,18340,,,,,1,90,wheeled,M142 HIMARS,2,,3500,4900,5600,14000,,10,45,40,275,,,150,,0.05,AIR|MAR|MOT|SUP,1,SUP,,,19251,343.77,,18336,,,,,,,,,,,,123675,0,,6,0,180|75|,,30,turret,0,122108,0,,6,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962
10,,9|4|2|2,500,0|18|14|0|0,35,DAN,300,,1450,18236,,,,,2,55,tracked,SAMSAM M60A1,3,,3500,4900,5600,14000,,20,60,60,,161,,110,,0.05,ARM|MAR|MEC|MOT|SUP,1,TNK,,,19272,286.48,18235,18237,,,,,,,,,,,,79018,0,true,38,0,360|25|-10,,30,turret,0,79019,0,true,38,0,360|25|-10,,30,turret,0,77688,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,1|1|1|1,285,0|12|8|0|0,15,RFA,300,,80,18863,,,,,2,70,tracked,WIESEL 1A4 MK20 #reco1,2,,3500,4900,5600,14000,,40,120,120,479,,,110,,-0.1,AIR|ARM|MAR|MEC|MOT|SUP,1.5,REC,,,19251|19466,229.18,18855,,,,,,,,,,,,,81860,0,true,52,0,360|25|-10,,80,turret,0,81861,0,true,52,0,360|25|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
5,300,0.6|0.6|0.6|0.6,150,6|0|0|0|0,35,FR,300,-0.3,5000,19774,,,true,,1,750,plane,SCALP-EG,1,,,,,,,,,,775,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,2,AIR,,,,450,,,,,,,,,,,,,,122573,0,true,1,0,16|8|-57.3,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994
10,,1|1|1|1,500,24|20|16|12|8,10,DAN,300,,300,18807,true,,,true,5,80,wheeled,HEIDAR-6,2,,3500,4900,5600,14000,,20,60,60,,250,,150,,,MAR|MOT|SUP,1,VHC,,18078|19146|18602|18283|18081|18221|18603|18229|18827|18828|18269|18065|18681,19272,171.89,18503,18808,,,,,,,,,,,,78118,0,true,40,0,360|25|-10,,30,turret,0,78119,0,true,40,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
2,,0.4|0.4|0.4|0.4,,0|8|6|0|0,20,UK,300,,,18631,,,,,2,22.5,foot,LAAD JAVELIN S15,3,,3500,4900,8400,14000,,80,80,80,1395,224,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,17783|18060|18342|18045|18054|18056|18055|19373|19463,,,,,,,,,,,,,,,80191,0,true,16,0,,,,infantry,0,80192,0,true,16,0,,,,infantry,0,120540,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
5,,0.8|0.8|0.8|0.8,750,0|0|2|0|0,80,DAN,300,,500,18492,,,,,1,75,wheeled,HADID HM20,1,,3500,4900,5600,14000,,10,45,40,,169,,150,,,AIR|ARM|MAR|MOT|SUP,1,SUP,,,19272,229.18,,18493,,,,,,,,,,,,122395,0,,40,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
15,,0.4|0.4|0.4|0.4,,0|0|12|8|0,20,NK,330,,,18558,,,true,,2,37.5,foot,HAESANGDAE,4,,3500,4900,5600,14000,,40,80,80,,194,,,,-0.2,MAR|MOT,2,INF,Shock,,17871|17875|17864|17879|17878|19129|19445,,,,,,,,,,,,,,,123189,0,true,180,0,,,,infantry,0,123191,0,true,180,0,,,,infantry,0,82011,1,,9,1,,,,infantry,1,123213,2,true,240,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,0.8|0.8|0.8|0.8,2000,20|16|12|8|6,25,UK,300,,2000,19375,,,,true,3,320,heli,CHINOOK HC.5,1,4900,3500,5600,5600,14000,,80,60,60,634,,,,,0.05,AIR|MAR|MEC|MOT,1,HEL,,18650|18776|19080|18781|18760|18695|19079|19082|19078,,,,,40,,,,,,,,,,,80889,0,true,300,0,80|45|-10,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,1250,0.6|0.6|0.6|0.6,165,5|0|0|4|0,70,CHI,300,-0.1,5500,19751,,,,,1,1000,plane,J-8F,2,4900,3500,4900,31500,7000,,450,,60,,590,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,350,,19766,,,,,,,,,,,,121866,0,true,30,0,16|8|-5,,,fixed,0,88406,2,true,6,1,80|30|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10,,2|1|1|1,500,0|4|3|0|0,55,URSS,300,,800,17702,true,,,,2,80,wheeled,2S23 NONA-SVK,4,,3500,4900,5600,14000,,10,45,40,,9,,150,,,AIR|MAR|MOT|SUP,1,SUP,,,19272|19437,171.89,17708,,,,,,,,,,,,,77508,0,,39,0,360|75|,,30,turret,0,77509,0,,78,0,360|75|,,30,turret,0,77510,1,,5,0,360|75|,,30,turret,1,77511,2,true,100,1,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,2|1|1|1,500,24|20|16|12|8,20,URSS,300,,400,17882,true,,,true,3,65,tracked,BTR-ZD SKREZHET,2,,3500,4900,5600,14000,,20,60,60,,97,,110,,-0.05,AIR,1,VHC,,18630|19087|18850|18621|18821|19084|19118|19090|18860,,171.89,17881,,,,,,,,,,,,,78551,0,true,240,0,360|45|-10,,150,turret,0,78564,1,true,200,1,360|75|-10,,60,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
4,,0.8|0.8|0.8|0.8,300,0|6|0|0|0,100,DAN,300,,800,19349,,true,,,1,205,heli,#command SHABAVIZ 2-75,0,4900,3500,5600,5600,14000,,80,80,80,1289,967,,,,-0.05,AIR|MOT|SUP,2.5,LOG,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
10,,13|7|3|3,700,0|0|3|2|0,145,FIN,300,,1600,18922,,true,,,1,60,tracked,#command T-72K AJEYA,3,,3500,4900,5600,14000,,40,80,80,1116,774,true,110,,,ARM|MEC|SUP,1,LOG,,,,286.48,17805,18954,,,,,,,,,,,,123936,0,true,28,0,360|25|-10,,40,turret,0,123938,0,true,28,0,360|25|-10,,40,turret,0,77484,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,0.8|0.8|0.8|0.8,supply,0|6|0|0|0,35,RFA,300,,1600,19465,,,,,2,320,heli,CH-53GE SUPER STALLION,0,4900,3500,5600,5600,14000,,,,0,653,,,,,0.1,AIR|ARM|MEC|MOT|SUP,1,LOG,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
8,,0.8|0.8|0.8|0.8,575,0|2|0|1|0,170,US,300,,1500,19285,,,true,,1,280,heli,AH-1Z VIPER #reco2,4,4900,3500,5600,7000,14000,,170,170,170,589,,,,,-0.05,AIR|MAR|MOT,1,REC,,,,,,,50,,,,,,,,,,,85690,1,true,90,0,220|10|-75,,120,turret,1,85691,1,true,90,0,220|10|-75,,120,turret,1,121253,0,true,16,1,90|20|-30,,,fixed,0,121052,2,true,2,2,90|60|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
,,,,,,,,,,,,,,,,,,FOB,,,,,,,,,,,790,,,,,,,,LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.8|0.8|0.8|0.8,650,32|24|20|16|12,5,FIN,300,,200,19175,,,,true,1,50,wheeled,PRAHAAR 510,0,,3500,4900,5600,14000,,20,60,60,1149,827,true,150,,,AIR|ARM|MEC|MOT|SUP,1,VHC,,18032|18139|18228|18845|18658,,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,1250,0.6|0.6|0.6|0.6,105,0|4|0|3|0,80,FIN,300,-0.1,3500,19683,,,true,,1,1000,plane,MiG-21 BISON,3,4900,3500,4900,31500,7000,,150,,60,1182,860,true,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,350,19687,,,,,,,,,,,,,88382,0,true,30,0,16|8|-5,,,fixed,0,88524,2,true,4,1,80|30|-30,,,fixed,2,122150,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
5,,0.8|0.8|0.8|0.8,800,0|6|4|0|0,60,FIN,300,,500,18143,,,,,2,65,wheeled,QRSAM,1,,3500,4900,10500,14000,,300,60,60,1126,804,true,150,,,MOT|SUP,1,SUP,,,,171.89,,18834,,,,,,,,,,,,124180,0,,6,0,360|45|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
5,,1|1|1|0.8,650,0|20|0|0|0,15,DAN,300,,100,18089,,,true,,2,100,wheeled,NEYNAVA,2,,3500,4900,5600,14000,,20,45,40,,143,,150,,,MEC|MOT|SUP,1.5,VHC,,,,171.89,,,,,,,,,,,,,,122488,1,true,1,0,360|25|-10,,360,turret,1,122487,1,true,1,0,360|25|-10,,360,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
2,,0.4|0.4|0.4|0.4,,0|8|6|0|0,20,US,300,,,18253,,,,,2,22.5,foot,LAAD STINGER F,3,,3500,4900,8400,14000,,80,80,80,219,,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,18481|18354|18355|18404|18402|18403|17777|17916|18259|18379|18272|18184|19505|19333|19504,,,,,,,,,,,,,,,77973,0,true,16,0,,,,infantry,0,77974,0,true,16,0,,,,infantry,0,78633,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,1|1|1|1,500,0|4|3|0|0,95,URSS,300,,500,17719,,,,,1,50,tracked,9K317M BUK-M3,1,,3500,4900,10500,14000,,300,60,60,,21,,110,,0.05,ARM|MEC|SUP,1,SUP,,,,229.18,17718,,,,,,,,,,,,,77630,0,,6,0,360|45|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
5,,0.8|0.8|0.8|0.8,800,24|20|16|12|8,5,US,300,,220,18409,,,,true,1,50,wheeled,M1083 MTV,0,,3500,4900,5600,14000,,20,60,60,332,,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,VHC,,19097|18721|18252|19095|17773|19077,19251,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951
10,,4|3|3|1,750,0|4|0|0|0,130,FR,300,,420,19111,,true,true,,1,100,wheeled,#command VBCI PC,1,,3500,4900,5600,14000,,40,80,80,530,,,150,,,MAR|MOT|SUP,1,LOG,,,19251,171.89,18600,,,,,,,,,,,,,121712,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
