HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
5,,0.4|0.4|0.4|0.4,,0|3|0|0|0,100,YUG,300,,,19211,,true,,,1,30,foot,#command KOM. ODELJENJE,3,,3500,4900,5600,14000,,40,80,80,1248,926,true,,,-0.15,AIR|MAR|MEC|MOT|SUP,2,LOG,Regular,,19668|19985|19600|19601|20379,,,,,,,,,,,,,,,82513,0,true,40,0,,,,infantry,0,82514,0,true,40,0,,,,infantry,0,84439,2,,48,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,4|3|1|1,600,20|16|14|10|6,30,TCH,300,,500,18834,true,,true,true,2,65,tracked,BVP-2 vz.86,3,,3500,4900,5600,14000,,20,60,60,,658,,110,,,ARM|MEC,1,VHC,,19646|19544,20290,171.89,18833,,,,,,,,,,,,,81968,0,,4,0,360|25|-10,,80,turret,0,81969,1,true,68,0,360|25|-10,,80,turret,1,81970,1,true,68,0,360|25|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
5,,0.8|0.8|0.8|0.8,700,0|8|6|0|0,40,CAN,300,,85,20215,,,,,2,110,wheeled,ILTIS TOW-2,1,,3500,4900,5600,14000,,40,60,60,548,,,150,,-0.05,AIR|MAR|MEC|MOT|SUP,1,VHC,,,20269,114.59,20216,,,,,,,,,,,,,84318,0,,4,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
5,,0.8|0.8|0.8|0.8,350,0|20|16|0|0,10,SWE,300,,50,19677,,,,,2,90,wheeled,PVTGB 9031 m/77,2,,3500,4900,5600,14000,,40,60,60,422,750,,150,,-0.05,AIR|MAR|MEC|MOT|SUP,1,VHC,,,20269,114.59,,19678,,,,,,,,,,,,86782,0,,15,0,360|25|-10,,40,turret,0,86783,0,,15,0,360|25|-10,,40,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,1000,0.6|0.6|0.6|0.6,75,0|0|0|2|0,120,SA,300,-0.3,2500,20591,,,,,1,900,plane,CHEETAH D2,3,4900,3500,4900,31500,7000,,300,,60,1393,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,320,20593,,,,,,,,,,,,,91643,0,true,60,0,16|8|-5,,,fixed,0,91653,1,true,2,1,80|30|-30,,,fixed,1,91644,2,true,2,2,80|30|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,1250,0.6|0.6|0.6|0.6,165,5|4|0|3|0,80,CHI,300,-0.1,5500,20792,,,,,1,1000,plane,J-8IIB,2,4900,3500,4900,31500,7000,,450,,60,,590,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,350,,20791,,,,,,,,,,,,93622,0,true,100,0,16|8|-5,,,fixed,0,92698,2,true,6,1,80|30|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
10,,1|1|1|0.8,300,0|12|8|0|0,10,CAN,300,,100,19032,,,,,2,95,wheeled,FERRET Mk.1 #reco1,1,,3500,4900,5600,14000,,40,120,120,136,,,150,,-0.05,AIR|MEC|MOT|SUP,1.5,REC,,,20269,171.89,,18721,,,,,,,,,,,,81464,0,true,60,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954
10,1250,0.6|0.6|0.6|0.6,90,6|5|4|0|3,40,TCH,300,,3000,20575,,,,,1,750,plane,AVIA S-105,2,4900,3500,4900,31500,7000,,150,,60,,535,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,91395,0,true,75,0,16|8|-5,,,fixed,0,91506,3,true,16,1,16|8|-5,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955
10,1250,0.6|0.6|0.6|0.6,165,2|0|0|0|1,175,UK,300,-0.5,5500,20599,,,true,,2,1000,plane,EUROFIGHTER TYPHOON,3,4900,3500,4900,31500,7000,,450,,60,707,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,300,,,,,,,,,,,,,,91490,0,true,50,0,16|8|-5,,,fixed,0,89905,2,true,4,1,80|30|-30,,,fixed,2,91728,3,true,4,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994
10,,2|1|1|1,750,0|4|3|0|0,90,TCH,300,,500,18633,,,,,2,80,wheeled,DANA,4,,3500,4900,5600,14000,,10,40,40,,1,,150,,0.05,MOT|SUP,1,SUP,,,20290,343.77,,19607,,,,,,,,,,,,81194,0,,50,0,360|75|,,30,turret,0,81195,0,,50,0,360|75|,,30,turret,0,81196,1,true,10,0,360|75|,,30,turret,1,81197,2,true,40,1,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,,0.4|0.4|0.4|0.4,,0|0|12|8|0,20,RDA,300,,,19273,,,,,2,45,foot,LEICHTE SCHÜTZEN,4,,3500,4900,5600,14000,,40,80,80,,634,,,,-0.15,AIR|MOT|SUP,2,INF,Shock,,19811|19821|19822|19810|20436|20438,,,,,,,,,,,,,,,84455,0,true,180,0,,,,infantry,0,84456,0,true,180,0,,,,infantry,0,84746,1,,9,1,,,,infantry,1,83212,2,true,200,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
10,,11|6|3|2,700,0|16|12|0|0,50,URSS,300,,2040,19945,,,,,2,65,tracked,T-64A,3,,3500,4900,5600,14000,,20,60,60,,301,,110,,,ARM,1,TNK,,,,286.48,,19946,,,,,,,,,,,,88055,0,true,28,0,360|25|-10,,40,turret,0,88056,0,true,28,0,360|25|-10,,40,turret,0,81260,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963
40,,2|2|2|0.8,,32|24|20|16|12,5,US,600,,,20269,,,,true,9,600,sailing,LCM 8,2,,3500,4900,5600,5600,,20,60,,573,,,,deepSea,,AIR|ARM|MAR|MEC|MOT|SUP,1,NAV,,18984|19582|19030|19310|20127|19456|18710|18842|19740|20114|19376|19192|18979|19447|19870|19680|18973|19179|20133|19130|18968|19374|18872|19320|20217|20005|18904|19034|19322|19585|19009|19606|19262|18737|19760|19140|20178|19741|18729|19566|18685|18907|20072|20053|19128|19786|19368|19005|19321|18721|18709|19770|19687|20218|20182|19381|18857|19458|19082|19360|20209|20012|19547|18671|19324|19169|19781|19397|19057|18928|19495|19745|20180|18661|20153|18726|18701|19413|19783|19401|19761|19378|19185|19869|19033|19775|19450|18988|19743|19410|19702|19787|20179|19256|18985|19312|19771|20177|18665|19465|20165|19463|18720|18978|18670|19263|20123|18660|18707|18819|18672|19248|19422|19612|18708|19603|20016|19251|19268|19001|19319|18992|18929|20190|19408|19020|19328|19853|18673|19136|20212|18722|19496|19756|19873|19019|19435|20181|19396|19785|19129|19648|19461|19029|19854|18987|19307|19186|20141|19758|18844|19309|19584|18989|20166|20014|19242|18986|19514|19146|20137|19469|19137|18727|18850|18961|18728|19746|19765|19197|19362|20138|18730|19497|20050|19548|19467|18711|19779|20124|18663|19389|19168|19773|18662|19839|19346|18999|19051|18856|18699|19002|19462|19487|19611|18723|19464|19409|19250|19054|19232|19244|18919|19647|19327|19460|20126|20241|19245|19877|19575|19675|18702|19772|20130|19183|19780|18736|19411|18990|19066|18874|18865|19840|20119|19427|19299|19774|19203|19267|20183|18959|19430|19571|20139|19235|19776|20128|19769|19132|19083|19581|19736|20115|19446|19697|19737|19303|19747|19767|19425|18669|19466|19679|18927|19231|19806|18860|19332|18869|18703|19021|19260|19315|18991|19468|19857|19246|19843|19208|18873|19196|20122|20247|19443|19249|19448|19331|19133|19264|19429|20017|19583|20134|19255|19759|19610|19666|18958|19742|19075|19010|19762|19016|19138|19230|19091|19326|20149|19202|19395|19428|18862|19604|19488|19142|19195|20125|19065|19739|19678|19240|19486|19380|19479|18704|20167|19768|19449|20021|19079|19035|19635|19407|19031|20216|19504|18977|18659|19329|19325|19849|19266|20140|18909|19379|19323|19233|19147|19778|19308|20151|19261|20120|19858|20215|19677|19032|19330|20132|19440|18975|18866|19755|19084|20013|18861|19247|19375|19317|19193|19656|20131|20121|19170|19372|19605|19141|19000|19796|19777|19318|19766|18700|18969|19377|19234|19241|19414|18817|18871|18706|19782|19744|19602|18960,,,,,,,,,,,,,,,,89565,0,true,400,0,360|90|-10,,360,turret,0,89565,1,true,400,1,360|90|-10,,360,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
10,,0.4|0.4|0.4|0.4,,0|0|14|10|0,20,NOR,300,,,19886,,,,,3,37.5,foot,STORMER,4,,3500,4900,5600,14000,,40,80,80,481,,,,,-0.15,AIR|ARM|MEC|MOT,2,INF,Shock,,19860|20175|20243|19568|18922|20526|20340,,,,,,,,,,,,,,,83464,0,true,120,0,,,,infantry,0,83465,0,true,120,0,,,,infantry,0,81353,1,,6,1,,,,infantry,1,83466,2,true,180,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,6|3|1|1,400,0|0|3|2|0,125,JAP,300,,820,20045,,true,,,1,55,tracked,#command NANA-YON SHIKI A CV,3,,3500,4900,5600,14000,,40,80,80,505,,,110,,,ARM|MEC,1,LOG,,,,229.18,18917,,,,,,,,,,,,,82910,0,true,32,0,360|25|-10,,50,turret,0,82911,0,true,32,0,360|25|-10,,50,turret,0,81464,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
4,,0.8|0.8|0.8|0.8,550,0|6|0|0|0,40,ISR,300,,250,20510,,,,,2,220,heli,SAYFAN #reco2,0,4900,3500,5600,7000,14000,,170,170,170,1092,,,,,-0.2,AIR|ARM|MEC|MOT|SUP,1,REC,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,,10|5|2|2,600,0|14|10|0|0,50,URSS,300,,1280,19924,,,,,2,50,tracked,T-55AM2,4,,3500,4900,5600,14000,,20,60,60,,287,,110,,,ARM|MAR|MEC|MOT,1,TNK,,,20290,286.48,19921,19928,,,,,,,,,,,,84501,0,true,27,0,360|25|-10,,30,turret,0,84502,0,true,27,0,360|25|-10,,30,turret,0,84503,2,,4,0,360|25|-10,,30,turret,2,81197,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
10,,2|1|1|1,500,0|6|4|0|0,40,TCH,300,,800,19850,true,,,,2,60,tracked,ShM vz.85 PRAM-S,3,,3500,4900,5600,14000,,10,40,40,,263,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,,343.77,,,,,,,,,,,,,,87599,0,,81,0,15|75|,,30,turret,0,87600,0,,162,0,15|75|,,30,turret,0,87601,1,true,150,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,2|2|1|1,350,0|2|0|1|0,120,US,300,,1000,19330,,,true,,1,60,tracked,M109A6 PALADIN,4,,3500,4900,5600,14000,,10,40,40,270,,,110,,0.05,ARM|SUP,1,SUP,,,20269,286.48,19328,,,,,,,,,,,,,85029,0,,35,0,360|75|,,30,turret,0,85030,0,,35,0,360|75|,,30,turret,0,85031,1,,4,0,360|75|,,30,turret,1,81464,2,true,50,1,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,1250,0.6|0.6|0.6|0.6,120,3|0|2|0|0,70,ISR,300,-0.3,4000,20562,,,,,1,600,plane,AYIT,2,4900,4550,4900,31500,7000,500,150,,60,1111,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,300,,20647,,,,,,,,,,,,91369,0,true,30,0,16|8|-5,,,fixed,0,91370,2,true,2,1,80|30|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,3|2|2|1,600,0|6|4|0|0,55,HOL,300,,500,18946,,,,,2,60,tracked,CHEETAH PRTL A1,1,,3500,4900,10500,14000,,250,60,60,943,,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,,171.89,18947,,,,,,,,,,,,,83057,0,,92,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
5,,1|1|1|1,400,32|24|20|16|12,5,UK,300,,80,19018,,,,true,1,70,wheeled,FV603 SARACEN,1,,3500,4900,5600,14000,,20,60,60,129,,,150,,-0.05,MOT|SUP,1,VHC,,20003,,171.89,,,,,,,,,,,,,,82975,0,true,150,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952
6,,0.8|0.8|0.8|0.8,550,0|12|8|0|0,40,URSS,300,,1500,20449,,,,,2,180,heli,Mi-4A,2,4900,3500,5600,5600,14000,,80,60,60,,499,,,,,AIR|ARM|MEC|MOT|SUP,1,HEL,,,,,,20450,40,,,,,,,,,,,81287,0,true,120,0,220|10|-75,,120,turret,0,90326,1,true,128,1,20|20|-15,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,1000,0.6|0.6|0.6|0.6,75,0|2|0|0|1,85,NK,300,-0.2,2500,20718,,,,,1,1000,plane,MIG-21Bis,3,4900,3500,4900,31500,7000,,150,,60,,554,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,350,20716,,,,,,,,,,,,,92674,0,true,100,0,16|8|-5,,,fixed,0,92923,2,true,2,1,80|30|-30,,,fixed,2,91397,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995
10,,10|4|2|2,600,0|6|4|0|0,75,FIN,300,,1280,19937,,,,,2,50,tracked,T-55M Pionpsv #reco2,3,,3500,4900,5600,14000,,40,170,170,1117,775,true,110,,,ARM|MAR|MEC|MOT,1.5,REC,,,20290,286.48,19629,,,,,,,,,,,,,88001,0,true,32,0,360|25|-10,,30,turret,0,88002,0,true,32,0,360|25|-10,,30,turret,0,81260,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
10,,0.8|0.8|0.8|0.8,supply,0|4|0|0|0,55,US,300,,2500,20360,,,,,2,320,heli,CH-47C SUPER CHINOOK,0,4900,3500,5600,5600,14000,,,,0,617,,,,,0.05,AIR|ARM|MEC|MOT|SUP,1,LOG,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
10,,2|2|1|1,550,24|20|16|12|8,5,ITA,300,,360,20132,true,,,true,5,65,tracked,VCC-1 CAMILLINO,1,,3500,4900,5600,14000,,20,60,60,1470,,,110,,,ARM|MAR|MEC|SUP,1,VHC,,19112|19119|19116|19115|19109|19101|19099|19111|19104|19114|19105|19107|19117|19108|19106|19110,20269,229.18,,20133,,,,,,,,,,,,81464,0,true,200,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,,2|1|1|1,360,0|20|16|0|0,15,URSS,300,,580,18712,,,,,2,45,tracked,ASU-85M,3,,3500,4900,5600,14000,,40,60,60,,22,,110,,-0.05,AIR|ARM|MEC|MOT|SUP,1,VHC,,,,286.48,,,,,,,,,,,,,,81761,0,,45,0,15|25|-10,,30,turret,0,81762,0,,45,0,15|25|-10,,30,turret,0,81197,1,true,50,1,360|25|-10,,30,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959
5,,0.8|0.8|0.8|0.8,750,0|12|8|0|0,10,RDA,300,,80,18734,,,,,2,70,wheeled,AufklFz UAZ KPV #reco1,2,,3500,4900,5600,14000,,40,120,120,,27,,150,,-0.05,AIR|MOT|SUP,1.5,REC,,,20290,114.59,,19817,,,,,,,,,,,,81874,0,true,30,0,360|45|-10,,150,turret,0,81875,0,true,30,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
10,,2|2|1|1,500,24|20|16|12|8,5,URSS,300,,400,18827,true,,,true,3,60,tracked,BTR-D,1,,3500,4900,5600,14000,,20,60,60,,95,,110,,-0.05,AIR,1,VHC,,19643|19864|19874|19632|20135|19641|20098|20105|20101|20104|19835,,171.89,,18828,,,,,,,,,,,,82369,0,true,480,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974
10,,0.4|0.4|0.4|0.4,,0|0|12|8|0,25,SA,300,,,19659,,,,,3,37.5,foot,PARABAT '90,4,,3500,4900,5600,14000,,40,80,80,1345,,,,,-0.15,AIR|MOT,2,INF,Shock,,18856|18927|18929|20504|20336,,,,,,,,,,,,,,,86003,0,true,120,0,,,,infantry,0,86004,0,true,120,0,,,,infantry,0,86005,1,,6,1,,,,infantry,1,86688,2,true,180,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
10,,0.4|0.4|0.4|0.4,,0|20|16|0|0,10,SA,300,,,19754,,,,,3,30,foot,BOKKOP,4,,3500,4900,5600,14000,,40,80,80,1314,,,,,-0.15,AIR|ARM|MAR|MOT|SUP,2,INF,Regular,,18856|18927|18929|19741|19740|19742|19745|20504|20336,,,,,,,,,,,,,,,82854,0,true,80,0,,,,infantry,0,82855,0,true,80,0,,,,infantry,0,82530,1,,6,1,,,,infantry,1,81629,2,,99,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,0.4|0.4|0.4|0.4,,0|12|8|0|0,15,SA,300,,,19838,,,,,2,30,foot,SAPPER,3,,3500,4900,5600,14000,,40,80,80,1351,,,,,-0.15,AIR|ARM|MAR|MOT|SUP,2,INF,Regular,,18856|18927|18929|19741|19740|19742|19745|20504|20336,,,,,,,,,,,,,,,82854,0,true,40,0,,,,infantry,0,82855,0,true,40,0,,,,infantry,0,87534,1,,80,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
15,,0.4|0.4|0.4|0.4,,0|0|14|10|0,20,ISR,300,,,19067,,,,,3,37.5,foot,GIVATI,4,,3500,4900,5600,14000,,40,80,80,1033,,,,,-0.15,MAR|MOT,2,INF,Shock,,19082|18842|20209|20335,,,,,,,,,,,,,,,83685,0,true,180,0,,,,infantry,0,83686,0,true,180,0,,,,infantry,0,82530,1,,12,1,,,,infantry,1,83687,2,true,240,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
15,,0.4|0.4|0.4|0.4,,0|0|12|8|0,30,ROK,300,,,19709,,,true,,2,37.5,foot,HAEBYUNG '90,4,,3500,4900,5600,14000,,40,80,80,820,,,,,-0.15,MAR,2,INF,Shock,,19196|19264|20530,,,,,,,,,,,,,,,86933,0,true,180,0,,,,infantry,0,86934,0,true,180,0,,,,infantry,0,83874,1,,9,1,,,,infantry,1,86935,2,true,240,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993
2,,0.4|0.4|0.4|0.4,,0|16|12|0|0,5,CAN,300,,,20210,,,,,2,22.5,foot,BLOWPIPE,3,,3500,4900,8400,14000,,80,80,80,544,,,,,-0.15,AIR|ARM|MEC|MOT|SUP,2.5,INF,Regular,,18722|18865|20213|20350|20351,,,,,,,,,,,,,,,81351,0,true,16,0,,,,infantry,0,81352,0,true,16,0,,,,infantry,0,84574,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,2|1|1|1,510,0|12|8|0|0,15,NK,300,,600,19636,true,,,,2,45,tracked,PT-76 #reco1,2,,3500,4900,5600,14000,,40,120,120,,218,,110,,-0.05,AIR|ARM|MAR|MEC|MOT|SUP,1.5,REC,,,20290,286.48,18820,20041,,,,,,,,,,,,86518,0,,28,0,360|25|-10,,30,turret,0,86519,0,true,28,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
10,,9|5|2|2,450,0|0|3|2|0,130,DAN,300,,450,18899,,true,,,1,35,tracked,#command FFC CENTURION,3,,3500,4900,5600,14000,,40,80,80,71,,,110,,0.05,ARM|MEC|SUP,1,LOG,,,,401.07,19343,,,,,,,,,,,,,82617,0,true,41,0,360|25|-10,,30,turret,0,82618,0,true,41,0,360|25|-10,,30,turret,0,81464,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,0.4|0.4|0.4|0.4,,0|0|14|10|0,15,POL,300,,,18966,,,,,3,37.5,foot,SPADOCHRONIARZE,4,,3500,4900,5600,14000,,40,80,80,,131,,,,-0.15,AIR|MOT,2,INF,Shock,,19798|19799|19800|19801|20555|20434|20424|20541,,,,,,,,,,,,,,,83159,0,true,120,0,,,,infantry,0,83160,0,true,120,0,,,,infantry,0,82530,1,,6,1,,,,infantry,1,83161,2,true,176,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,0.8|0.8|0.8|0.8,630,0|20|16|0|0,10,ROK,300,,100,19440,,,,,2,80,wheeled,SEUNG-GONG-PO,1,,3500,4900,5600,14000,,40,60,60,358,,,150,,,AIR|MAR|MEC|MOT|SUP,1,VHC,,,20269,171.89,,,,,,,,,,,,,,83635,0,true,600,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,0.4|0.4|0.4|0.4,,0|0|0|4|3,30,HOL,300,,,19180,,,,,2,45,foot,KCT #reco2,4,,3500,4900,5600,14000,,40,170,170,950,,,,,-0.15,AIR|MAR|MOT,2.5,REC,Elite,,18962|20181|20520,,,,,,,,,,,,,,,84281,0,true,160,0,,,,infantry,0,84282,0,true,160,0,,,,infantry,0,81353,1,,8,1,,,,infantry,1,84283,2,true,198,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
